#t		0.250000		0.500000		1.000000		2.000000		4.000000		8.000000		16.000000		32.000000		64.000000		128.000000		256.000000		512.000000		1024.000000		2048.000000		4096.000000		8192.000000		
0.310000	0.999720	0.991267	0.944074	0.795653	0.508248	0.235219	0.090860	0.033278	0.013211	0.006686	0.004952	0.009754	0.032000	0.072944	0.116250	0.165630	
0.320000	0.999702	0.990713	0.940715	0.785728	0.494266	0.226102	0.086947	0.031806	0.012623	0.006402	0.004883	0.009562	0.029886	0.064081	0.093825	0.123805	
0.330000	0.999683	0.990143	0.937284	0.775811	0.480790	0.217549	0.083314	0.030443	0.012079	0.006055	0.002855	0.000431	0.008368	0.028170	0.058782	0.126265	
0.340000	0.999664	0.989557	0.933786	0.765913	0.467808	0.209515	0.079934	0.029178	0.011575	0.005933	0.005227	0.011958	0.031674	0.059562	0.103760	0.180667	
0.350000	0.999645	0.988957	0.930222	0.756049	0.455304	0.201960	0.076784	0.028002	0.011106	0.005725	0.005661	0.013845	0.033112	0.058305	0.103730	0.236264	
0.360000	0.999625	0.988342	0.926597	0.746228	0.443264	0.194847	0.073843	0.026906	0.010667	0.005349	0.004004	0.008624	0.021653	0.033449	0.022779	0.007683	
0.370000	0.999605	0.987713	0.922911	0.736462	0.431674	0.188143	0.071091	0.025884	0.010256	0.005089	0.003751	0.008064	0.019134	0.036092	0.080285	0.158236	
0.380000	0.999584	0.987069	0.919169	0.726761	0.420517	0.181818	0.068513	0.024928	0.009879	0.005211	0.005641	0.012350	0.023636	0.027986	0.010595	0.003301	
0.390000	0.999562	0.986411	0.915372	0.717133	0.409777	0.175842	0.066094	0.024032	0.009556	0.005690	0.008155	0.016843	0.028738	0.046010	0.090675	0.134161	
0.400000	0.999540	0.985740	0.911524	0.707586	0.399440	0.170192	0.063820	0.023191	0.009219	0.004846	0.004667	0.009000	0.016267	0.031804	0.077350	0.100435	
0.410000	0.999518	0.985055	0.907627	0.698128	0.389490	0.164844	0.061680	0.022401	0.008768	0.003355	0.000550	0.001257	0.004332	0.009728	0.033302	0.111816	
0.420000	0.999495	0.984356	0.903684	0.688765	0.379911	0.159776	0.059662	0.021658	0.008717	0.005852	0.008328	0.013913	0.019786	0.026351	0.043458	0.043264	
0.430000	0.999472	0.983644	0.899698	0.679504	0.370689	0.154970	0.057759	0.020958	0.008170	0.003175	0.001312	0.002225	0.003696	0.003047	0.018442	0.130941	
0.440000	0.999449	0.982919	0.895671	0.670348	0.361808	0.150408	0.055960	0.020294	0.008213	0.005468	0.006910	0.010123	0.014315	0.028856	0.083600	0.251813	
0.450000	0.999425	0.982182	0.891605	0.661303	0.353256	0.146072	0.054258	0.019670	0.007500	0.002647	0.000985	0.001389	0.003570	0.016822	0.063910	0.173792	
0.460000	0.999400	0.981432	0.887505	0.652374	0.345017	0.141949	0.052646	0.019094	0.008077	0.006100	0.007540	0.009730	0.008817	0.001749	0.005608	0.028474	
0.470000	0.999375	0.980670	0.883370	0.643562	0.337080	0.138024	0.051118	0.018477	0.006728	0.002080	0.000499	0.000427	0.000910	0.007342	0.026970	0.046414	
0.480000	0.999350	0.979896	0.879206	0.634872	0.329430	0.134285	0.049667	0.018039	0.007421	0.004529	0.004480	0.005259	0.006555	0.017274	0.076489	0.283910	
0.490000	0.999324	0.979111	0.875013	0.626306	0.322057	0.130720	0.048287	0.017511	0.007499	0.005252	0.005392	0.006087	0.008005	0.020190	0.032703	0.023349	
0.500000	0.999298	0.978314	0.870794	0.617865	0.314947	0.127319	0.046977	0.016866	0.005859	0.001787	0.000488	0.000294	0.002383	0.017398	0.034658	0.026810	
0.510000	0.999272	0.977506	0.866552	0.609551	0.308091	0.124070	0.045732	0.016586	0.006476	0.003321	0.002605	0.002265	0.000537	0.006052	0.010217	0.000556	
0.520000	0.999245	0.976687	0.862288	0.601367	0.301476	0.120966	0.044538	0.016349	0.007532	0.005453	0.005187	0.005952	0.013593	0.047390	0.159663	0.433467	
0.530000	0.999217	0.975858	0.858006	0.593311	0.295093	0.117996	0.043393	0.015656	0.006355	0.003577	0.002782	0.001918	0.000033	0.008877	0.031953	0.108890	
0.540000	0.999190	0.975018	0.853707	0.585386	0.288932	0.115155	0.042311	0.014948	0.004962	0.001605	0.000574	0.000522	0.004761	0.030230	0.123317	0.412135	
0.550000	0.999162	0.974169	0.849393	0.577591	0.282983	0.112433	0.041302	0.014804	0.005426	0.002468	0.001624	0.002207	0.009929	0.030556	0.022167	0.000242	
0.560000	0.999134	0.973309	0.845067	0.569927	0.277238	0.109825	0.040336	0.014952	0.006665	0.004198	0.003479	0.004781	0.016051	0.039614	0.029172	0.003341	
0.570000	0.999105	0.972440	0.840730	0.562392	0.271687	0.107324	0.039369	0.014722	0.006830	0.004389	0.003440	0.001510	0.001222	0.023444	0.112333	0.268068	
0.580000	0.999076	0.971562	0.836385	0.554987	0.266322	0.104924	0.038398	0.013945	0.005757	0.003138	0.002348	0.004300	0.018210	0.050862	0.097658	0.164798	
0.590000	0.999047	0.970675	0.832033	0.547712	0.261136	0.102621	0.037470	0.013073	0.004580	0.001915	0.000966	0.000361	0.007869	0.052575	0.222560	0.642125	
0.600000	0.999017	0.969780	0.827677	0.540564	0.256121	0.100409	0.036646	0.012613	0.004218	0.001660	0.000817	0.000962	0.010884	0.040784	0.113290	0.317662	
0.610000	0.998987	0.968876	0.823317	0.533544	0.251270	0.098281	0.035941	0.012677	0.004689	0.002237	0.001524	0.003196	0.018247	0.068206	0.211392	0.561687	
0.620000	0.998957	0.967964	0.818957	0.526650	0.246575	0.096232	0.035307	0.012984	0.005422	0.002986	0.002117	0.003275	0.016694	0.045591	0.097443	0.187627	
0.630000	0.998926	0.967045	0.814597	0.519880	0.242032	0.094256	0.034665	0.013155	0.005857	0.003376	0.001933	0.000235	0.010531	0.067753	0.262092	0.672039	
0.640000	0.998895	0.966118	0.810239	0.513235	0.237633	0.092348	0.033952	0.012966	0.005778	0.003290	0.002339	0.004718	0.024329	0.086550	0.220990	0.379729	
0.650000	0.998864	0.965183	0.805886	0.506711	0.233372	0.090507	0.033155	0.012429	0.005292	0.002892	0.002745	0.008994	0.030631	0.043590	0.055747	0.184320	
0.660000	0.998833	0.964242	0.801537	0.500308	0.229244	0.088733	0.032311	0.011716	0.004660	0.002320	0.000849	0.001906	0.018275	0.050328	0.103459	0.155398	
0.670000	0.998801	0.963295	0.797196	0.494023	0.225243	0.087026	0.031486	0.011036	0.004119	0.001995	0.002226	0.010031	0.035940	0.078316	0.166774	0.304237	
0.680000	0.998770	0.962341	0.792863	0.487856	0.221365	0.085389	0.030745	0.010538	0.003797	0.001728	0.001278	0.007455	0.025839	0.020574	0.000418	0.032591	
0.690000	0.998738	0.961381	0.788539	0.481804	0.217603	0.083822	0.030127	0.010277	0.003711	0.001640	0.000295	0.004717	0.034999	0.137562	0.349110	0.596741	
0.700000	0.998705	0.960415	0.784227	0.475866	0.213954	0.082322	0.029637	0.010225	0.003802	0.001902	0.002571	0.013178	0.036488	0.043307	0.040135	0.058309	
0.710000	0.998673	0.959445	0.779927	0.470039	0.210412	0.080883	0.029253	0.010306	0.003983	0.002201	0.004391	0.019186	0.040531	0.022762	0.000920	0.098120	
0.720000	0.998640	0.958469	0.775641	0.464323	0.206974	0.079500	0.028933	0.010435	0.004172	0.002390	0.004945	0.020959	0.042857	0.034260	0.017412	0.021174	
0.730000	0.998607	0.957488	0.771369	0.458714	0.203634	0.078161	0.028632	0.010537	0.004314	0.002526	0.005362	0.023339	0.071908	0.178851	0.302910	0.320797	
0.740000	0.998574	0.956503	0.767113	0.453212	0.200390	0.076860	0.028313	0.010567	0.004383	0.002700	0.006423	0.025948	0.059730	0.107376	0.239862	0.528212	
0.750000	0.998541	0.955513	0.762874	0.447814	0.197237	0.075587	0.027950	0.010505	0.004378	0.002941	0.008050	0.031739	0.096307	0.238709	0.411443	0.622298	
0.760000	0.998508	0.954520	0.758654	0.442518	0.194171	0.074337	0.027532	0.010354	0.004309	0.003041	0.008746	0.031735	0.065399	0.108226	0.168121	0.164050	
0.770000	0.998474	0.953523	0.754452	0.437323	0.191190	0.073106	0.027059	0.010131	0.004175	0.002461	0.006123	0.025361	0.044516	0.046292	0.049059	0.077292	
0.780000	0.998440	0.952523	0.750270	0.432227	0.188291	0.071893	0.026544	0.009860	0.003973	0.001249	0.001650	0.017270	0.041507	0.083193	0.208203	0.380611	
0.790000	0.998407	0.951520	0.746109	0.427227	0.185471	0.070700	0.026001	0.009565	0.003792	0.001387	0.004079	0.025801	0.085127	0.214134	0.419839	0.797672	
0.800000	0.998373	0.950514	0.741969	0.422321	0.182726	0.069528	0.025449	0.009269	0.003753	0.003509	0.013297	0.044460	0.108715	0.244463	0.475464	0.700043	
0.810000	0.998339	0.949505	0.737853	0.417509	0.180056	0.068383	0.024904	0.008986	0.003587	0.002519	0.009879	0.032972	0.049479	0.064107	0.125514	0.213928	
0.820000	0.998304	0.948495	0.733759	0.412788	0.177458	0.067267	0.024379	0.008726	0.003253	0.000427	0.004512	0.029439	0.088081	0.182424	0.250463	0.253489	
0.830000	0.998270	0.947483	0.729690	0.408155	0.174929	0.066185	0.023884	0.008499	0.003489	0.004443	0.017865	0.053881	0.129957	0.292689	0.567911	0.828831	
0.840000	0.998236	0.946469	0.725645	0.403610	0.172467	0.065139	0.023424	0.008304	0.003154	0.001527	0.009630	0.030290	0.035466	0.036650	0.098084	0.315452	
0.850000	0.998201	0.945454	0.721625	0.399150	0.170072	0.064132	0.023004	0.008135	0.003102	0.002745	0.014237	0.034727	0.028767	0.013926	0.060741	0.220728	
0.860000	0.998167	0.944438	0.717632	0.394775	0.167740	0.063165	0.022621	0.008005	0.003346	0.004312	0.018194	0.039147	0.034465	0.016322	0.020499	0.119763	
0.870000	0.998133	0.943422	0.713665	0.390480	0.165470	0.062238	0.022274	0.007876	0.002751	0.001772	0.013344	0.031627	0.028603	0.031502	0.081259	0.236584	
0.880000	0.998098	0.942405	0.709726	0.386266	0.163260	0.061350	0.021960	0.007802	0.003515	0.006035	0.022829	0.041445	0.031814	0.027042	0.055779	0.069964	
0.890000	0.998063	0.941388	0.705814	0.382131	0.161109	0.060500	0.021672	0.007688	0.002638	0.002723	0.017093	0.044428	0.084747	0.169522	0.301387	0.426002	
0.900000	0.998029	0.940372	0.701930	0.378072	0.159013	0.059685	0.021408	0.007656	0.003375	0.005937	0.024922	0.075315	0.193791	0.403226	0.678309	0.997072	
0.910000	0.997994	0.939356	0.698075	0.374088	0.156972	0.058902	0.021161	0.007554	0.003214	0.006700	0.025640	0.048275	0.064012	0.107578	0.179037	0.216684	
0.920000	0.997960	0.938340	0.694248	0.370177	0.154983	0.058149	0.020929	0.007495	0.002342	0.003007	0.019527	0.051107	0.108642	0.230165	0.451684	0.817018	
0.930000	0.997925	0.937326	0.690452	0.366338	0.153045	0.057424	0.020707	0.007513	0.004733	0.012854	0.037781	0.078201	0.140557	0.206480	0.264442	0.408280	
0.940000	0.997890	0.936313	0.686685	0.362569	0.151155	0.056722	0.020493	0.007268	0.001431	0.002384	0.019235	0.046425	0.093559	0.187769	0.325106	0.575612	
0.950000	0.997856	0.935302	0.682948	0.358869	0.149311	0.056042	0.020284	0.007437	0.004212	0.011116	0.031937	0.048078	0.062171	0.095586	0.116601	0.081314	
0.960000	0.997821	0.934293	0.679242	0.355235	0.147512	0.055380	0.020077	0.007304	0.004634	0.013797	0.041612	0.103686	0.214622	0.340307	0.478472	0.596615	
0.970000	0.997787	0.933286	0.675566	0.351667	0.145755	0.054736	0.019873	0.006950	0.000735	0.003503	0.020563	0.035473	0.057555	0.125288	0.255853	0.413095	
0.980000	0.997752	0.932282	0.671922	0.348163	0.144040	0.054106	0.019671	0.007397	0.005413	0.015586	0.035514	0.036947	0.019886	0.014441	0.025208	0.035882	
0.990000	0.997718	0.931280	0.668309	0.344721	0.142364	0.053489	0.019464	0.007217	0.005955	0.018273	0.046173	0.091455	0.156358	0.207723	0.186632	0.108748	
1.000000	0.997684	0.930282	0.664727	0.341340	0.140725	0.052885	0.019260	0.006463	0.000400	0.006321	0.031777	0.090548	0.179403	0.236583	0.268954	0.424243	
1.010000	0.997650	0.929286	0.661177	0.338019	0.139122	0.052292	0.019066	0.007083	0.004312	0.014791	0.043840	0.104559	0.194587	0.291473	0.455440	0.722885	
1.020000	0.997616	0.928295	0.657659	0.334756	0.137554	0.051708	0.018858	0.007628	0.009423	0.025850	0.055881	0.107174	0.199844	0.309340	0.304466	0.154269	
1.030000	0.997582	0.927307	0.654174	0.331550	0.136019	0.051134	0.018636	0.006351	0.003772	0.015748	0.039290	0.073067	0.117285	0.148369	0.165432	0.224744	
1.040000	0.997548	0.926324	0.650720	0.328400	0.134516	0.050569	0.018445	0.005748	0.000289	0.009687	0.032575	0.070100	0.140138	0.236173	0.286903	0.286161	
1.050000	0.997514	0.925344	0.647299	0.325304	0.133043	0.050013	0.018281	0.007379	0.007875	0.023205	0.052017	0.098614	0.148158	0.150197	0.080793	0.011003	
1.060000	0.997481	0.924370	0.643910	0.322261	0.131600	0.049465	0.018063	0.008116	0.012780	0.032120	0.065729	0.126215	0.209387	0.299713	0.370783	0.435238	
1.070000	0.997447	0.923400	0.640554	0.319269	0.130186	0.048926	0.017791	0.006044	0.006275	0.022525	0.056431	0.124880	0.235866	0.386387	0.635023	1.029694	
1.080000	0.997414	0.922436	0.637231	0.316329	0.128799	0.048394	0.017592	0.004440	0.000487	0.013701	0.042522	0.098013	0.192323	0.317921	0.512185	0.910814	
1.090000	0.997381	0.921477	0.633940	0.313437	0.127439	0.047871	0.017520	0.006316	0.006394	0.021393	0.038028	0.054619	0.094895	0.187958	0.373738	0.618504	
1.100000	0.997348	0.920524	0.630682	0.310595	0.126104	0.047356	0.017413	0.009196	0.016212	0.034206	0.039408	0.021538	0.005059	0.011945	0.023863	0.007379	
1.110000	0.997315	0.919577	0.627457	0.307799	0.124794	0.046849	0.017093	0.008684	0.016550	0.035510	0.048823	0.055639	0.072590	0.105906	0.159257	0.216272	
1.120000	0.997283	0.918636	0.624265	0.305049	0.123509	0.046351	0.016661	0.004955	0.007793	0.026363	0.059690	0.121689	0.222892	0.360394	0.427955	0.320788	
1.130000	0.997251	0.917701	0.621106	0.302344	0.122246	0.045861	0.016445	0.002723	0.002301	0.018535	0.041525	0.072033	0.104679	0.156955	0.304719	0.598707	
1.140000	0.997219	0.916773	0.617980	0.299684	0.121007	0.045379	0.016593	0.005201	0.007928	0.022640	0.024433	0.013053	0.007055	0.013569	0.085250	0.347501	
1.150000	0.997187	0.915853	0.614887	0.297066	0.119790	0.044903	0.016824	0.010152	0.019447	0.039765	0.067218	0.105345	0.141320	0.158451	0.196124	0.414288	
1.160000	0.997155	0.914939	0.611827	0.294491	0.118595	0.044434	0.016659	0.012422	0.025498	0.047070	0.075611	0.117925	0.177066	0.291871	0.524772	0.813455	
1.170000	0.997124	0.914033	0.608800	0.291956	0.117421	0.043974	0.015933	0.009478	0.020957	0.036125	0.032245	0.018013	0.012586	0.024081	0.086788	0.302691	
1.180000	0.997093	0.913134	0.605806	0.289462	0.116267	0.043527	0.015050	0.003897	0.011477	0.031550	0.062164	0.112341	0.182314	0.244485	0.254084	0.276671	
1.190000	0.997062	0.912244	0.602844	0.287007	0.115134	0.043094	0.014681	0.000828	0.006199	0.022248	0.032293	0.040107	0.043540	0.047242	0.115826	0.253904	
1.200000	0.997032	0.911361	0.599916	0.284590	0.114020	0.042670	0.015187	0.003385	0.010520	0.027294	0.041498	0.060904	0.099969	0.185571	0.389102	0.870959	
1.210000	0.997001	0.910487	0.597020	0.282211	0.112925	0.042246	0.016245	0.010179	0.021722	0.040160	0.062062	0.091318	0.118951	0.129026	0.109434	0.091884	
1.220000	0.996971	0.909622	0.594158	0.279868	0.111849	0.041813	0.017018	0.016621	0.032013	0.044207	0.042112	0.040380	0.056381	0.111775	0.200272	0.242545	
1.230000	0.996942	0.908765	0.591328	0.277561	0.110792	0.041371	0.016734	0.018418	0.036010	0.057012	0.087502	0.133466	0.182866	0.193791	0.179589	0.249832	
1.240000	0.996912	0.907918	0.588531	0.275289	0.109752	0.040933	0.015246	0.014461	0.030592	0.039801	0.031807	0.020779	0.017068	0.028774	0.104648	0.372354	
1.250000	0.996883	0.907080	0.585767	0.273052	0.108729	0.040521	0.013195	0.007319	0.022195	0.043250	0.071360	0.101523	0.128815	0.179832	0.293591	0.494908	
1.260000	0.996855	0.906251	0.583035	0.270848	0.107723	0.040159	0.011671	0.001415	0.014090	0.024791	0.022395	0.020471	0.031550	0.051092	0.070141	0.116961	
1.270000	0.996826	0.905432	0.580336	0.268677	0.106734	0.039852	0.011605	0.000407	0.013393	0.031922	0.053284	0.082820	0.126699	0.199425	0.347399	0.601099	
1.280000	0.996798	0.904623	0.577670	0.266538	0.105761	0.039581	0.013250	0.005313	0.019047	0.031898	0.038013	0.042974	0.044758	0.025820	0.000921	0.037696	
1.290000	0.996771	0.903824	0.575036	0.264430	0.104804	0.039303	0.016013	0.014248	0.029362	0.039392	0.043971	0.052107	0.061865	0.099626	0.253157	0.522551	
1.300000	0.996744	0.903036	0.572434	0.262353	0.103862	0.038962	0.018717	0.023588	0.040913	0.056524	0.074554	0.092681	0.115799	0.146223	0.154079	0.119503	
1.310000	0.996717	0.902258	0.569865	0.260305	0.102936	0.038516	0.020119	0.029687	0.046084	0.045273	0.032176	0.022482	0.021098	0.046093	0.141698	0.395092	
1.320000	0.996690	0.901491	0.567328	0.258288	0.102025	0.037958	0.019441	0.030497	0.049497	0.066450	0.089027	0.113008	0.143536	0.190403	0.296356	0.631691	
1.330000	0.996664	0.900735	0.564824	0.256298	0.101129	0.037329	0.016691	0.026003	0.042630	0.043433	0.035572	0.028367	0.019094	0.005498	0.000681	0.004501	
1.340000	0.996638	0.899990	0.562352	0.254337	0.100246	0.036711	0.012664	0.018300	0.036182	0.044508	0.048837	0.054400	0.062385	0.079476	0.091915	0.063671	
1.350000	0.996613	0.899256	0.559912	0.252403	0.099377	0.036211	0.008651	0.010297	0.029006	0.044886	0.061741	0.077461	0.090721	0.104696	0.089131	0.046601	
1.360000	0.996588	0.898535	0.557504	0.250496	0.098520	0.035924	0.006008	0.004933	0.021581	0.023497	0.015553	0.009376	0.009126	0.020288	0.060063	0.148911	
1.370000	0.996564	0.897824	0.555129	0.248615	0.097674	0.035906	0.005721	0.004182	0.022398	0.034129	0.042922	0.053889	0.082825	0.171557	0.387854	0.823053	
1.380000	0.996539	0.897126	0.552785	0.246760	0.096838	0.036144	0.008126	0.008511	0.026925	0.041507	0.055093	0.063815	0.055345	0.046826	0.114332	0.289319	
1.390000	0.996516	0.896440	0.550474	0.244930	0.096010	0.036551	0.012834	0.016949	0.031063	0.028679	0.019378	0.010801	0.004669	0.023974	0.111926	0.354603	
1.400000	0.996493	0.895766	0.548194	0.243125	0.095190	0.036980	0.018859	0.027775	0.041738	0.044761	0.046715	0.050144	0.048055	0.032796	0.015287	0.008861	
1.410000	0.996470	0.895105	0.545947	0.241343	0.094379	0.037249	0.024895	0.038672	0.053305	0.062892	0.075134	0.093868	0.142158	0.263000	0.421685	0.458707	
1.420000	0.996448	0.894457	0.543732	0.239585	0.093578	0.037184	0.029636	0.047183	0.055211	0.045865	0.035758	0.028245	0.022232	0.035765	0.090880	0.219032	
1.430000	0.996426	0.893821	0.541549	0.237850	0.092789	0.036655	0.032075	0.052321	0.059345	0.050006	0.041830	0.043958	0.075281	0.190053	0.415233	0.571284	
1.440000	0.996404	0.893198	0.539398	0.236137	0.092017	0.035613	0.031694	0.053453	0.064976	0.070267	0.078574	0.081829	0.074816	0.082415	0.090236	0.058503	
1.450000	0.996384	0.892589	0.537279	0.234447	0.091267	0.034104	0.028547	0.050150	0.058395	0.054575	0.054009	0.063624	0.084248	0.112215	0.165872	0.258207	
1.460000	0.996363	0.891993	0.535192	0.232778	0.090542	0.032269	0.023210	0.043901	0.049410	0.036408	0.025017	0.020450	0.024176	0.056141	0.142091	0.300299	
1.470000	0.996343	0.891410	0.533137	0.231130	0.089848	0.030327	0.016644	0.036514	0.047942	0.047338	0.048360	0.048725	0.048567	0.067532	0.101706	0.153377	
1.480000	0.996324	0.890842	0.531114	0.229503	0.089187	0.028542	0.010003	0.028810	0.044270	0.051849	0.061704	0.076095	0.087543	0.086856	0.098960	0.135182	
1.490000	0.996305	0.890287	0.529124	0.227896	0.088561	0.027184	0.004436	0.022068	0.034703	0.033837	0.032875	0.038997	0.055193	0.082652	0.190856	0.444908	
1.500000	0.996286	0.889746	0.527166	0.226309	0.087967	0.026490	0.000908	0.017950	0.028670	0.021973	0.014192	0.014031	0.035485	0.114911	0.233139	0.279672	
1.510000	0.996268	0.889219	0.525240	0.224742	0.087398	0.026626	0.000074	0.017257	0.030858	0.030311	0.025914	0.024597	0.045188	0.131892	0.313453	0.537068	
1.520000	0.996251	0.888707	0.523347	0.223195	0.086846	0.027665	0.002217	0.019871	0.035861	0.041603	0.042983	0.050826	0.098993	0.236205	0.485276	0.852939	
1.530000	0.996234	0.888209	0.521486	0.221667	0.086295	0.029573	0.007235	0.025117	0.037348	0.039300	0.045078	0.069773	0.137501	0.272422	0.453711	0.538333	
1.540000	0.996218	0.887725	0.519659	0.220158	0.085729	0.032214	0.014691	0.032347	0.036763	0.028696	0.026054	0.037906	0.069766	0.120035	0.178551	0.188546	
1.550000	0.996202	0.887257	0.517864	0.218668	0.085129	0.035360	0.023901	0.041505	0.041468	0.029569	0.021672	0.026211	0.040442	0.037978	0.014680	0.043758	
1.560000	0.996187	0.886803	0.516102	0.217197	0.084475	0.038723	0.034032	0.052219	0.053097	0.044945	0.033496	0.020877	0.017386	0.014081	0.004279	0.047585	
1.570000	0.996172	0.886364	0.514373	0.215744	0.083748	0.041976	0.044191	0.062685	0.063102	0.059430	0.060566	0.054342	0.026276	0.000702	0.013970	0.046482	
1.580000	0.996158	0.885941	0.512678	0.214309	0.082931	0.044793	0.053520	0.070925	0.064122	0.053826	0.053925	0.071768	0.134925	0.295475	0.640215	1.311701	
1.590000	0.996144	0.885532	0.511017	0.212892	0.082014	0.046879	0.061315	0.076901	0.060742	0.038147	0.020997	0.014055	0.019137	0.048281	0.094234	0.125990	
