#t		T=0.250000		T=0.500000		T=1.000000		T=2.000000		T=4.000000		T=8.000000		T=16.000000		T=32.000000		T=64.000000		T=128.000000		T=256.000000		T=512.000000		T=1024.000000		T=2048.000000		T=4096.000000		T=8192.000000		
0.000000	1.000092		1.000104		1.000157		1.000251		1.000408		1.000692		1.032922		2.363885		8.251421		15.996977		21.760567		25.163626		26.995251		27.943058		28.424860		28.667722		
0.100000	0.966608		0.965152		0.958219		0.944370		0.923666		0.895177		0.880446		1.770758		5.858440		11.260743		15.285579		17.663091		18.942992		19.605360		19.942080		20.111814		
0.200000	0.877512		0.872516		0.849034		0.804139		0.742434		0.667936		0.600605		0.851756		2.079278		3.664813		4.829703		5.512855		5.879277		6.068558		6.164692		6.213129		
0.300000	0.759523		0.750846		0.710907		0.640042		0.556346		0.478912		0.453730		0.724466		1.491249		2.286886		2.810701		3.101144		3.252553		3.329648		3.368522		3.388037		
0.400000	0.639584		0.628873		0.581108		0.505947		0.439852		0.417762		0.519104		1.489662		4.650975		8.433684		11.140990		12.711154		13.549017		13.980755		14.199763		14.310043		
0.500000	0.534162		0.524126		0.481719		0.429649		0.420556		0.499362		0.757747		2.494262		8.568633		16.146121		21.678235		24.917825		26.654764		27.551898		28.007524		28.237086		
0.600000	0.448198		0.442057		0.420022		0.418422		0.498896		0.701818		1.066301		2.811570		8.945188		16.685203		22.366437		25.701716		27.492121		28.417419		28.887485		29.124358		
0.700000	0.381266		0.382576		0.396873		0.471229		0.660267		0.962448		1.311434		2.423873		6.039534		10.469759		13.673535		15.540182		16.538385		17.053275		17.314595		17.446214		
0.800000	0.335978		0.348287		0.413978		0.581695		0.867463		1.187814		1.451464		2.353857		4.681762		7.080324		8.651035		9.518651		9.969921		10.199421		10.315068		10.373106		
0.900000	0.323045		0.348700		0.474010		0.731545		1.062650		1.317643		1.553276		3.105931		7.095977		11.160644		13.816041		15.282866		16.046091		16.434351		16.630032		16.728245		
1.000000	0.357702		0.395960		0.574055		0.888418		1.196686		1.367083		1.691948		4.213189		11.254473		19.059821		24.445512		27.513755		29.136615		29.969182		30.390594		30.602561		
1.100000	0.448228		0.494177		0.700136		1.017894		1.258631		1.400014		1.896892		4.883287		13.408979		23.268004		30.244973		34.273275		36.418555		37.522949		38.082920		38.364826		
1.200000	0.586634		0.632391		0.830714		1.101402		1.276286		1.479431		2.167408		4.886998		12.067018		20.274706		26.062000		29.397753		31.172696		32.086043		32.549045		32.782108		
1.300000	0.751045		0.788786		0.947468		1.144433		1.294773		1.637780		2.494810		5.018680		10.731975		16.675699		20.645107		22.866824		24.031039		24.625455		24.925594		25.076376		
1.400000	0.917530		0.942287		1.043925		1.170429		1.354528		1.869563		2.858301		5.956224		12.751684		19.329423		23.500747		25.765268		26.932370		27.523117		27.820085		27.968941		
1.500000	1.071207		1.081867		1.126185		1.208272		1.478431		2.142043		3.225280		7.363065		17.044945		26.723462		33.003543		36.462148		38.259152		39.172660		39.632902		39.863860		
1.600000	1.209571		1.208100		1.207550		1.282273		1.667685		2.418697		3.568646		8.400594		20.199979		32.575170		40.888541		45.562294		48.018050		49.273760		49.908301		50.227206		
1.700000	1.337677		1.327778		1.301671		1.406857		1.905002		2.679794		3.892216		8.669299		20.110906		32.327197		40.658824		45.384690		47.879665		49.158561		49.805623		50.131026		
1.800000	1.458559		1.445166		1.417163		1.584454		2.164424		2.928394		4.243061		8.831599		19.015007		29.504219		36.512649		40.442986		42.505490		43.559424		44.091824		44.359350		
1.900000	1.564805		1.554740		1.553941		1.804943		2.423064		3.182522		4.671162		9.837021		20.864136		31.598632		38.472607		42.229718		44.173664		45.159684		45.655892		45.904754		
2.000000	1.638529		1.640849		1.701249		2.046402		2.667521		3.460460		5.173703		11.590810		25.572077		39.020464		47.532528		52.151096		54.531103		55.735737		56.341299		56.644837		
2.100000	1.661439		1.685688		1.839099		2.278644		2.892695		3.768248		5.698899		13.161875		29.722793		45.948365		56.385178		62.109365		65.077530		66.584899		67.343961		67.724779		
2.200000	1.626752		1.679422		1.944003		2.470365		3.096703		4.095734		6.192905		13.853867		30.683517		47.498305		58.525741		64.650814		67.849633		69.480313		70.303077		70.716262		
2.300000	1.543247		1.624818		1.996963		2.598217		3.277512		4.422558		6.651249		14.047251		29.702718		45.308714		55.569118		61.279333		64.264846		65.787692		66.556281		66.942321		
2.400000	1.430412		1.535027		1.990275		2.654060		3.433264		4.729714		7.119898		14.894607		31.086224		46.858276		57.025576		62.612711		65.513015		66.986774		67.729131		68.101623		
2.500000	1.310766		1.428582		1.930628		2.647297		3.564369		5.008574		7.631051		16.758019		36.131066		54.694877		66.446487		72.825627		76.113828		77.778403		78.615244		79.034728		
2.600000	1.204777		1.325339		1.837566		2.601648		3.675507		5.263389		8.167812		18.780770		41.488727		63.154239		76.826552		84.236857		88.053816		89.985399		90.956310		91.442962		
2.700000	1.129869		1.244433		1.737788		2.547184		3.775562		5.507547		8.689464		19.974118		43.654516		66.297087		80.696958		88.551071		92.612491		94.672241		95.708756		96.228593		
2.800000	1.102604		1.204411		1.658310		2.510394		3.873988		5.755188		9.180459		20.320503		42.857243		64.443896		78.289246		85.890633		89.836835		91.842430		92.852816		93.359835		
2.900000	1.140739		1.224283		1.623161		2.508530		3.977460		6.013267		9.674996		20.939257		43.380008		64.834122		78.575953		86.111385		90.020180		92.005838		93.005929		93.507718		
