#t		c_0		c_1		c_2		c_3		c_4		c_5		c_6		c_7		c_8		c_9		c_10		c_11		c_12		c_13		c_14		c_15		c_16		c_17		c_18		c_19		c_20		c_21		c_22		c_23		c_24		c_25		c_26		c_27		c_28		c_29		c_30		c_31		c_32		c_33		c_34		c_35		c_36		c_37		c_38		c_39		c_40		c_41		c_42		c_43		c_44		c_45		c_46		c_47		c_48		c_49		c_50		c_51		c_52		c_53		c_54		c_55		c_56		c_57		c_58		c_59		c_60		c_61		c_62		c_63		
0.000000	1.000238	1.000717	1.000524	1.001708	1.000850	1.002746	1.001211	1.003843	1.001605	1.005010	1.002033	1.006259	1.002495	1.007604	1.002994	1.009060	1.003530	1.010644	1.004104	1.012378	1.004718	1.014287	1.005373	1.016405	1.006070	1.018770	1.006809	1.021433	1.007591	1.024461	1.008417	1.027939	1.009287	1.031982	1.010202	1.036746	1.011160	1.042448	1.012162	1.049396	1.013205	1.058041	1.014286	1.069065	1.015399	1.083536	1.016533	1.103208	1.017664	1.131127	1.018750	1.172972	1.019700	1.240282	1.020311	1.361074	1.020072	1.578851	1.017184	3.024958	1.012277	9.351140	0.043715	3887.274800	
0.100000	0.966806	0.921584	0.889346	0.871671	0.841928	0.833308	0.805520	0.801066	0.777859	0.771877	0.759167	0.743873	0.751000	0.716009	0.756111	0.688233	0.778631	0.661921	0.824469	0.640405	0.901855	0.629480	1.021943	0.637889	1.199428	0.678083	1.453320	0.767536	1.808095	0.930533	2.295192	1.199474	2.954050	1.614735	3.831839	2.223668	4.982781	3.081570	6.470242	4.256621	8.372525	5.834782	10.784987	7.915149	13.807637	10.593651	17.525560	13.954318	22.017818	18.094049	27.411182	23.158454	33.887071	29.279264	41.451463	36.301271	49.413789	43.430371	55.970119	49.301661	58.301168	49.880858	57.200968	2306.304710	
0.200000	0.877832	0.720788	0.631273	0.586885	0.518139	0.504495	0.452322	0.447851	0.421713	0.404085	0.425780	0.367350	0.470646	0.337610	0.569129	0.323075	0.742770	0.342768	1.024602	0.428333	1.462824	0.630730	2.126496	1.027542	3.110269	1.722596	4.539042	2.856140	6.577821	4.617680	9.434953	7.235935	13.366832	11.000020	18.693872	16.270133	25.790116	23.446458	35.101053	33.033361	47.149936	45.587171	62.505935	61.716679	81.854171	82.183669	105.881280	107.648113	135.388676	139.033129	171.161639	177.025581	213.892142	222.349706	264.401824	275.662599	321.920716	335.596201	387.502944	398.367525	434.749864	519.749362	377.799741	399.453435	
0.300000	0.759973	0.478485	0.385846	0.342660	0.306796	0.301422	0.310566	0.298502	0.366731	0.312811	0.470475	0.343650	0.630071	0.406977	0.867663	0.541166	1.223829	0.809388	1.764008	1.309830	2.587691	2.181435	3.835588	3.612044	5.700309	5.847577	8.433056	9.195850	12.351999	14.035624	17.849453	20.819771	25.392093	30.072374	35.532710	42.408161	48.896444	58.490235	66.193914	79.095269	88.213054	105.014095	115.781857	137.132770	149.846312	176.394469	191.312909	223.668153	241.149927	280.019292	300.453499	346.343216	369.886645	423.307689	450.372015	512.048983	543.057987	612.529371	645.252314	725.430461	742.396941	881.036417	566.069173	965.902049	
0.400000	0.640120	0.284733	0.278170	0.288424	0.346009	0.377951	0.487071	0.499225	0.659271	0.645196	0.852367	0.836411	1.070195	1.113059	1.335169	1.538313	1.693229	2.197511	2.221299	3.205272	3.034338	4.703385	4.285265	6.862891	6.169739	9.888875	8.930758	14.011380	12.844372	19.485864	18.223663	26.599566	25.428370	35.660699	34.842648	46.987997	46.859650	60.919707	61.900905	77.822358	80.428238	98.080797	102.920573	122.084105	129.847116	150.229398	161.672171	182.942988	198.886028	220.701475	242.032913	264.040422	291.718567	313.552507	348.600579	369.902871	413.392391	433.660171	486.595996	507.954332	560.512352	582.670655	327.591547	3395.067190	
0.500000	0.534700	0.199697	0.350760	0.464230	0.621337	0.746519	0.919257	1.050791	1.203672	1.383134	1.459670	1.758126	1.692687	2.192706	1.930801	2.709702	2.232630	3.337656	2.689235	4.110699	3.412582	5.073274	4.534403	6.287591	6.214357	7.840900	8.642975	9.852414	12.040115	12.482165	16.657459	15.944035	22.789076	20.523645	30.789145	26.600618	41.094796	34.674464	54.252828	45.393514	70.949827	59.586575	92.045524	78.297095	118.609134	102.819581	151.957874	134.737341	193.695477	175.958729	245.745676	228.745136	310.371438	295.718892	390.167615	379.820865	488.010236	484.585545	607.038186	608.044873	742.198485	718.159092	586.986411	3874.531163	
0.600000	0.448632	0.246069	0.594542	0.840457	1.088399	1.348607	1.539464	1.812980	1.885242	2.194743	2.112997	2.460509	2.258998	2.591835	2.401098	2.590276	2.643532	2.482245	3.105410	2.327432	3.918824	2.232461	5.238287	2.370433	7.261733	3.007044	10.262707	4.534291	14.633202	7.513070	20.936552	12.725587	29.969151	21.236403	42.827965	34.456741	60.978734	54.204457	86.321353	82.760550	121.255584	122.938081	168.748679	178.162236	232.380048	252.496566	316.336796	350.581682	425.437719	477.666336	565.226641	639.748908	741.720465	843.124456	960.933339	1093.785968	1229.814445	1398.732704	1553.852254	1759.155435	1920.817928	2205.524980	1987.328644	1851.983397	
0.700000	0.381461	0.427822	0.985127	1.354043	1.670607	1.989242	2.116560	2.319472	2.253892	2.310319	2.182178	2.017631	2.070316	1.549950	2.085917	1.043692	2.369806	0.663781	3.053020	0.626888	4.304104	1.244012	6.395450	2.980706	9.781046	6.531070	15.179670	12.897178	23.657657	23.469609	36.708226	40.115287	56.328461	65.258638	85.081510	101.909709	126.119420	153.653854	183.190126	224.661747	260.602098	319.577593	363.105154	443.317517	495.796204	601.065394	663.868608	797.750968	872.477208	1038.205297	1126.317797	1326.343183	1429.647947	1665.701775	1785.382007	2057.707602	2195.583729	2503.895026	2660.090310	3003.360058	3149.351877	3621.541402	2774.939048	848.105879	
0.800000	0.335789	0.742716	1.469864	1.870194	2.140624	2.269168	2.192085	2.019363	1.845298	1.435273	1.502585	0.852798	1.433608	0.505517	1.750766	0.556904	2.513701	1.197885	3.856536	2.757168	6.096922	5.802213	9.820129	11.224398	15.949081	20.307440	25.797118	34.747821	41.077072	56.611953	63.896714	88.279199	96.674284	132.268016	142.033825	191.094525	202.625278	267.030353	280.961065	361.975002	379.206493	477.169280	498.983959	613.270401	641.379519	770.087152	806.627900	946.711556	994.322439	1141.814446	1203.674141	1353.496967	1433.183209	1579.590740	1680.886642	1818.443596	1945.252205	2068.718710	2225.049312	2336.633519	2493.017155	2578.132328	1602.727726	2445.313046	
0.900000	0.322378	1.170091	1.926179	2.171727	2.178078	1.918537	1.619433	1.166139	1.127196	0.683969	1.154246	0.726792	1.682040	1.293546	2.592781	2.445285	3.909621	4.478735	5.895743	7.977158	9.092891	13.801250	14.292869	22.990901	22.548813	36.659757	35.068931	55.800364	53.111169	81.195841	77.915349	113.213177	110.427275	151.850612	151.389472	196.791693	201.350707	247.435883	260.459418	303.245696	328.832071	364.162477	407.008740	430.894137	496.124716	505.215987	598.107950	590.365900	716.060145	691.451079	854.696081	815.764177	1020.706666	972.963450	1222.997375	1175.070886	1472.775703	1437.081900	1783.333001	1765.130351	2136.367235	2101.351618	1378.493571	4629.003106	
